"id","SrcDatabase","Title","Author","Organ","Source","Keyword","Summary","Year","Volume","Period","URL"
"sh159","期刊","“宗教礼物论”的可能性：礼物与宗教的内在联系","吴越","北京大学社会学系;","社会","礼物;;宗教;;宗教礼物论;;圣物","本文认为,""宗教礼物论""是一个具有潜力的理论视角,它以莫斯等人的礼物理论为基础,探讨宗教现象及其与社会的关系。本文在述评现有文献的基础上,探讨礼物与宗教的内在关系,进而分析礼物理论与宗教社会学的亲和性。文章认为:首先,礼物与宗教是双向关联的,两者相辅相成,不仅宗教现象中蕴含着礼物逻辑,而且宗教为礼物的内在价值提供了神圣性的基础;其次,礼物和宗教都与社会团结的法则直接关联,这一点体现在两者共通的自愿式义务性上,两者既融合了情感性联系和工具性联系,也融合了相互性伦理和等级性伦理;最后,""宗教礼物论""的优势最可能体现在对宗教之""非自主选择性""的分析上,而它的潜在挑战则主要在应对社会变迁与价值倾向上。","2020","40","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.05.007"
"sh160","期刊","技术自主性与国家形塑 国家与技术治理关系研究的政治脉络及其想象","陈天祥; 徐雅倩","中山大学政治与公共事务管理学院/中国公共管理研究中心;中山大学政治与公共事务管理学院;","社会","技术治理;;国家治理;;自主性;;政治脉络;;市场野性","技术治理进入国家视野是一个循序渐进的过程。相关研究先后拓展和增加了专家治国、技术官僚、信息技术和微观政治等概念,并分化为两个研究维度:一是一以贯之的国家如何以""技术性方式""进行治理;二是由""信息技术在政府应用""这一研究分支发展而来,分析国家如何将新技术手段引入治理。其中,前者是技术治理概念的逻辑起点,本文从这一起点展开分析国家与技术治理的关系,试图还原技术治理的本来面貌。基于技术治理具有自身发展和运作的自主性,国家与技术治理关系呈现三种基本形态:""吸纳""状态下国家对""可控""技术治理的应用、""扩散""状态下国家对""自主""技术治理的干预和""分途""状态下国家对""失控""技术治理的监管。最后,本文还进一步提出""超越技术治理""的两种路径构想,由此系统呈现了国家与技术治理相互形塑的整体图景,为技术治理研究提供了新的反思与关注的视角。","2020","40","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.05.006"
"sh162","期刊","《开放时代》（双月刊）2020年第5期目录",NA,NA,"社会",NA,"<正>~~","2020","40","05","https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r851uuxpj6_VKouhXgIunbLiFeT69St1x6-lLByiv53M7drGIofOwHr1KGOPkgCnUDc5tFMb3344HpR4_U0RrH3sMsw2TCvNGSbmSETOQ_kBlw0iF04UCybMsokpQ2HIHwYXF_iIlgMew==&uniplatform=NZKPT&language=CHS"
"sh163","期刊","稿约",NA,NA,"社会",NA,"<正>1.本刊为专业性中文学术期刊(双月刊),刊登社会学和其他相关学科的学术成果,热忱欢迎海内外学者投稿。2.本刊仅刊登首发稿,恕不接受通过互联网和其他出版途径(如公开出版的刊物、集刊、论文集、专著和内部刊物)、以任何语种发表过的稿件。3.来稿以12 000-20 000字为宜,并请遵照学术规范和本刊发布的《撰稿体例》,恕不接受不符合学术规范和《撰稿体例》的稿件。","2020","40","05","https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r9d_JFFZ93bQnbqmm_WEj6vFWsDhc331zLQ0-xkxPYLh_sPKNy0LR9x4g84m2wF09mRpEMVPssNJdJ-vIMwBaOiKMDmsdboq4TnELHNXtqel7PDVkznmAl005qCAAXw4oSPLauhvmuTlA==&uniplatform=NZKPT&language=CHS"
"sh164","期刊","第九届社会理论工作坊会议简讯",NA,NA,"社会",NA,"<正>2020年9月6日下午5点,随着第30个云端专题""‘零零后’与韦伯的相遇""腾讯会议室的关闭,跨越79天,聚集30个专题、200篇论文,近600人次参与主持、发言、评议和讨论,听众总数上万人次的第九届社会理论工作坊圆满落下帷幕。受疫情影响,第九届社会理论工作坊一改过去定期在上海大学召开的惯例,调整为通过腾讯会议室在云端举行,同时把过去由学者或学生向工作坊组委会投稿的征稿方式改为征集专题方式,由学者提出专题策划,组委会讨论通过后即委托专题策","2020","40","05","https://kns.cnki.net/kcms2/article/abstract?v=3IEynGI71r9RY_deNDrK1UGJ13mDBJMg4t2IInRPfcfVP1iUzTpJsAjwzubfWDkt_NG_7EboWLOCQLkWgrqE7j4uJMCL0pwXwk3hopsSbxbLKT3iYm1L4gJy4QbnmmSIKu81Qk3Y05lmNAPXECVC4g==&uniplatform=NZKPT&language=CHS"
"sh165","期刊","互不信任的群体何能产生合作 对XW案例的事件史分析","张静","北京大学社会学系;","社会","社会资本;;合作行为;;规则更新;;基层治理","本文的研究主旨与制度规则和社会资本建设的关系有关。与现有研究主要将社会资本视为自变量并论述其对社会发展之作用的视角不同,本文将社会资本视为因变量,追踪具有公共品性质的通用社会资本如何生发,尤其是在不利的群体冲突条件下获得生长的原因。研究发现,通用的社会资本不必然在社会关系中自然出现,它依托于特定的公共社会规则而生长和巩固。XW案例中出现的社会资本扩展——村民合作的广度由宗堂内转化为跨宗堂,明显是公共决策规则革新带来的结果。本文描述了这一通用社会资本的产生机制,以推进对合作行为的改进和社会资本的扩展,展开理论阐释。本文同时提示了有关政策改进的可能性:运用制度规则的突破进行自我改造,有助于打破群体冲突和控制权竞争的循环,提升基层社会治理的品质。","2020","40","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.05.004"
"sh166","期刊","变迁与延续：中国家庭代际关系的类型学研究","曾旭晖; 李奕丰","四川省社会科学院;","社会","代际关系;;潜类别分析;;社会经济地位;;CHARLS数据","本文结合中国家庭代际关系研究注重居住安排与功能性交换的传统,从机会结构和功能实现两个维度构建了分析框架,并提出了四种代际关系的潜在类型:紧密型、工具型、独立型和扶持型。对一项全国性抽样调查数据的潜在类别分析表明,该分析框架有助力于我们理解代际关系的不同形态,并对其发展趋势有更好的认识。鉴于工具型成为主要类型以及独立型和扶持型关系的出现,代际关系呈现变迁的趋势。尽管传统的紧密型关系不占主导,但通过工具性交换或父母的扶持维持着代际的有效联结,赡养和反馈关系得以保留,体现了代际关系的延续。代际关系类型受到子代和亲代社会经济地位的显著影响,体现了社会不平等的再生产。","2020","40","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.05.008"
"sh167","期刊","方言能力与流动儿童的学业表现 来自中国教育追踪调查的证据","柳建坤; 张云亮","清华大学社会科学学院;西南财经大学社会发展研究院;","社会","流动儿童;;方言能力;;学业表现;;学校融入;;社会支持","本文以就读于八年级的流动儿童作为研究对象,考察了方言能力对其学业表现的影响及作用机制。通过对中国教育追踪调查2014—2015学年数据的分析,本研究发现,掌握流入地方言可以显著改善流动儿童的学业表现,但其影响主要体现在语文和英语两个科目上。同时,来自教师和同学的支持是方言能力影响流动儿童学业表现的作用机制。本研究从语言环境的角度揭示了流动儿童人力资本积累的逻辑,为相关部门完善与流动儿童相关的教育政策提供了经验证据。","2020","40","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.05.009"
"sh168","期刊","正宗与时变：基于安溪铁观音的产业治理与生产实践研究","颜燕华","清华大学社会学系;","社会","农业现代化;;产业治理;;生产实践;;正宗性;;时变","在农业现代化转型的背景下,对于地方的产业治理,学者普遍关注政府的行为动机及其后果,未能充分揭示政府产业政策内容的逻辑与农民具体生产实践之间的张力。基于对安溪铁观音的个案考察,本文指出,地方政府以""正宗性""作为茶业发展的抓手,实际上是将传统的生产方式改造成更加单一化、标准化、规模化的现代化生产。这种生产逻辑与茶农基于生产技艺、农时安排以及社会关系状况的灵活性产销存在根本的张力。通过对具体的茶业政策和农民生产实践的考察,本文刻画了这种张力在不同层面的表现及其不同后果,并着重指出,相比于地方政府诉诸正宗性的产业治理逻辑,农户因时、因地、因人而变的产销逻辑更能适应复杂多变的市场环境。","2020","40","05","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.05.005"
"sh169","期刊","传统中国社会的情理与人伦 以京剧《四郎探母》为例","吴柳财","北京大学社会学系;","社会","四郎探母;;情理;;人伦;;忠孝;;家国","京剧《四郎探母》讲述的是宋辽两国交战,主人公杨四郎身处两个家和两个国的伦理困境中,而铁镜公主、佘太君、萧太后等人对情义的认同和坚守最终成全了杨四郎探母乃至回令的故事。晚清至民国,京剧《四郎探母》在民众当中十分流行,广受欢迎,但1949年之后这部剧却经历了四次大讨论,并屡次被禁演,而在解禁后又长演不衰。对四郎的同情和理解与对四郎""不忠不孝""""叛国投敌""的批评和斥责,形成了鲜明的对比。本文认为,京剧《四郎探母》所表达的传统中国社会是情理社会,而人们也正是通过以情理为基本取向的社会行动最终铸就了一个以情理为基本精神的社会结构。情理的根本是人伦,人伦精神贯穿于家国社会之中。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.003"
"sh170","期刊","明代上供物料制度运作与财政白银化的逻辑：以景德镇官窑烧造改革为例","胡宸","中山大学历史学系;","社会","景德镇;;上供物料;;官窑;;财政白银化;;市场;;均平","明初景德镇官窑瓷器的烧造是朱元璋在儒家""均平""思想指导下设立的以国家对百姓人身控制为基础的物资征调体制的一部分。然而这套制度反而扩大了不均,并且在现实中运转不畅。为此官员们积极展开改革。在改革中,市场介入下的财政白银化起到了重要作用。它提升了资源的征调效率,同时将差役量化为货币价值,使""均平""可在更大范围内进行调整。然而,财政白银化只是资源征调制度改革的手段之一,而非目的:首先,市场在被引入资源征调的过程中始终处于指令需求之下;其次,市场交换的发达所带来的社会变革始终是在""均平""的观念下展开的。景德镇官窑改革过程反映了传统中国的社会变化是一种建立在长期博弈、妥协与磨合基础上的路径依赖。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.006"
"sh171","期刊","颜神镇何以设县：明清华北山区社会的政治选择与地域认同","任雅萱","山东大学文化遗产研究院;","社会","明清;;华北山区社会;;地域认同;;颜神镇","在以往围绕""山地史视角""展开的讨论中,研究者大多把注意力聚焦于地理位置属于国家版图""边缘""的边疆地区,而本文着重关注以华北山区为主的腹心地区的""边缘""社会,重新审视族群性话语的适用性以及明清时期国家形成路径的区域差异。明代至清前期位于山东中部山区的颜神镇属于帝国腹心地区的""边缘"",它最终于清雍正十二年(1734)改为博山县,这一过程横跨明清两代200余年。颜神镇的个案说明,腹心地区""边缘""社会的国家化进程不仅是山区人文化身份改变以及新的地域认同形成的结果,也是他们在国家体系下主动的制度创造和政治选择。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.005"
"sh172","期刊","文件治理中的政策采纳及其影响因素研究 基于国家和省级政府政策文本（2008—2018）数据","刘河庆","华中科技大学社会学院;","社会","文件治理;;政策采纳;;农村政策;;政策文本数据","""文件治国""是中国国家治理的基本表现形态,不同中央政策在各地被采纳与实施的情况也是国家治理问题的核心研究议题。本文尝试突破以往政策扩散研究多只关注特定单项中央政策在各地扩散过程的局限,结合长时段大样本农村政策文本数据,对中央政府2008—2018年发布的多项农村政策在各地的扩散过程进行实证分析,相对系统地考察了中央层面的行政压力和经济激励,以及地方层面的执行能力和内在动力等因素及其交互作用对政策采纳的影响,进而对中国正式政策文件运作的基本过程和内在机制进行探讨。研究显示,自上而下的行政压力越大,经济激励越大,地方层面的执行能力越强,地方政府采纳中央农村政策的概率就越容易显著增加。从交互关系来看,中央政府对农村议题重视程度的提高会减小不同执行能力省份的政策采纳差异,也会减小不同经济激励政策的采纳差异。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.009"
"sh173","期刊","一统体制的内在矛盾与条块关系","曹正汉; 王宁","浙江大学公共管理学院;浙江大学经济学院;","社会","一统体制;;条块关系;;国家能力建构","在中央与地方关系研究上,最近十年发展起来的一种理论视角是从一统体制的内在矛盾出发,探讨此种矛盾引发的应对机制及其形成的国家治理模式和治理逻辑。但是,此种理论视角忽略了条块关系的作用,未能把条块关系纳入理论分析范围。本文试图拓展这种理论视角,把""一统体制的内在矛盾""扩展为""多元化的国家能力建构所包含的冲突"",为解释包括条块关系在内的中央与地方关系提供一般化的理论分析框架。本文认为,条块关系之形成,是中央政府为了建构多元化的国家能力、控制国家能力建构上的冲突所导致的结果。进一步,国家能力建构上的冲突的演变又导致了条块关系的演变。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.004"
"sh174","期刊","源于身份的隔阂：人口多样性、社会信任与犯罪","金江; 施养劲; 朱立博","华南理工大学经济与贸易学院;中山大学国际金融学院;哥伦比亚大学工程学院;","社会","人口多样性;;社会信任;;犯罪","本文以2014年中国劳动力动态调查(CLDS)数据为基础,构建了一个人口多样性指数,并将其与288个城市的数据相匹配,检验了人口多样性与犯罪率之间的关系。实证结果表明,人口多样性是导致城市犯罪率上升的原因之一,且这一发现是稳健的。作用机制检验结果表明,社会信任是一个重要的中介变量,即人口多样性通过削弱社会信任水平导致犯罪率的上升。进一步,从地区制度环境和民生支出水平两个角度展开的实证检验发现,产权保护越完善、民众对法庭越有信心,政府在公共教育和社会保障上的财政支出越高,人口多样性对犯罪率的影响越弱,说明良好的制度和较高的社会福利支出具有显著的犯罪治理效应。本文的发现为城市化进程中我国各级政府的犯罪治理政策选择提供了经验证据,有助于科学把握犯罪治理的着力点。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.008"
"sh176","期刊","芝加哥舞女、中国洗衣工与北平囚犯：都市中的陌生人","杜月","清华大学社会学系;","社会","陌生人;;边缘人;;舞女;;洗衣工;;北平囚犯","本文指出,受齐美尔""陌生人""命题启发的""边缘人""概念,体现了形式社会学与美国实用主义在芝加哥学派理论中的交融,并催生了以考察个体生命史为核心的研究方法。通过比较二十世纪初芝加哥学派的学者运用生命史的视角对三类都市陌生人(芝加哥舞女、中国洗衣工与北平囚犯)的研究,本文考察不同人群的新旧历程及其进入都市新生活的不同状态。研究发现,无论是身处异国的中国洗衣工,还是背井离乡进入城市生活并沦为罪犯的中国农民,都不能以""边缘人""抛弃乡土与家族的个体化方式进入都市生活。文章最后尝试以帕克对""文明""的讨论来解释现代个体进入都市生活时呈现的不同状态。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.001"
"sh177","期刊","农业转型的社会基础 一项对茶叶经营细节的社会学研究","付伟","中国社会科学院社会学研究所;","社会","农业转型;;交往细节;;意会;;社会学本土化","本文关注我国农业转型过程中的组织形态,以茶叶为例,描述了茶叶经营过程中的家庭经营和市场网络,论述了农业的技术细节和交往细节如何塑造了这一经营组织形态。茶叶种植、采摘过程的技术细节决定了家庭经营的独特作用,但是在家庭经营的基础上还需要市场网络与之配合。这个网络的有效运行需要解决一定的""组织困境"",经营者普遍使用类似""和稀泥""的方式解决监督管理问题。本文紧扣交往细节和交往心态分析特色农业的组织形态何以可能的社会基础。交往细节具有费孝通所提出的""意会""的意涵,通过对交往细节和交往心态的分析,深挖交往细节背后的历史维度,可以与社会学理论本土化的努力结合起来,推进社会学对社会关系的研究。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.002"
"sh178","期刊","地理空间与住房不平等 基于CFPS2016的经验分析","方长春; 刘欣","南京大学社会学系;复旦大学社会发展与公共政策学院;","社会","住房不平等;;地理空间;;社会分层;;空间不平等","与关注中国城镇住房制度改革中的体制性因素和市场能力因素对住房不平等的影响,以及着重以个体的劳动力市场处境予以解释的观点不同,本文认为,居住有很强的空间粘滞性,地理空间差异同样是理解住房不平等问题不可忽视的结构性因素。对2016年""中国家庭追踪调查""(CFPS)数据的分析发现,居民家庭房产的地区差异具有高度的统计显著性。基尼系数按地理空间分解后显示,相对于家庭收入或家庭人均收入的地理空间差异而言,家庭住房资产的地理空间差异更为突出;运用赫克曼两步回归法分析资料发现,地理空间因素不仅影响产权住房的获得,对房产产值的效应也具有高度的统计显著性。这些发现都支持了我们的基本论点:地理空间差异不只是住房不平等的外在表现,而是导致住房不平等的不可忽视的因素。关注地理空间这一结构情境对个体行为的影响及其社会不平等后果不仅有现实的政策意义,也有助于拓展当代中国社会分层研究的视角。","2020","40","04","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.04.007"
"sh179","期刊","市场化与中国民众社会公平感的变迁：2005—2015","许琪; 贺光烨; 胡洁","南京大学社会学院;","社会","市场化;;结果公平感;;机会公平感;;社会变迁","本文基于CGSS 2005和CGSS 2015研究中国民众社会公平感的变迁趋势,并从市场化的角度分析社会变迁与公平感变迁之间的关系。研究发现,2005—2015年,民众的结果公平感有所提升,但机会公平感有所下降。模型分析结果支持""参照群体论"",但与""社会结构论""并不完全一致。在控制所有变量的影响以后,地区的市场化程度能够显著提升个体的结果公平感,并削弱机会公平感。Oaxaca-Blinder分解结果进一步显示,2005—2015年,中国社会市场化程度的提高是导致民众结果公平感上升和机会公平感下降的主要影响因素。随着市场化改革的不断深入,机会公平问题应当在日后的公平感研究中得到更多关注。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.004"
"sh180","期刊","“祭祀不祈”与“内尽己心”：以祭礼中的“鬼神”为例论儒家思想的“理性主义”","秦鹏飞","北京大学社会学系;","社会","鬼神;;理性主义;;诚敬之心;;孝","本文以儒家典籍中的""鬼神""为研究对象,借此对儒家思想的""理性主义""特征进行讨论。儒家思想对鬼神的理解,继承了巫术时代鬼神能影响现实之认识,又为其赋予了新的内涵。新的内涵以""形气论""为认识基础,一方面将鬼神世界与人间世界视作同质且可以互相沟通,极力强调鬼神尤其是""人鬼""与祭祀者之间固有的""父子""关系的重要性,形成了以""报本反始""为核心意义,以""格神""""敬飨""为直接目的的祭祀之礼;另一方面,儒家强调,""格神""的最关键条件是主祭者""事死如事生""的""诚敬之心"",而这一诚敬之心源自于""孝""的情感。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.003"
"sh181","期刊","道德之债：莫斯对印欧人礼物的研究","张亚辉","厦门大学人类学与民族学系;","社会","社会契约;;罗马法;;日耳曼法;;印度法;;债","本文重新梳理了莫斯在《礼物》一书中对罗马法、印度法和日耳曼法研究的材料,结合莫斯""人的范畴""的研究,试图指出:印欧人的礼物是第一等级和第二等级特有的交换方式,而且这两个等级的礼物交换原则各自不同;而构成现代西方社会主体的第三等级并没有一个符合礼物之道德要求的交换方式,除非继承日耳曼法的精神,否则现代社会终将陷入无法自拔的道德困境。通过与梅因的罗马法及印欧社会研究的比较,本文希望阐明,莫斯通过礼物研究建立的社会契约概念与罗马的债法之间有着密切的联系,而与自然法的社会契约论之间有着本质的区别。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.007"
"sh182","期刊","权力与伦理：韦伯支配社会学中的国家理由问题","李荣山","上海大学社会学院;","社会","权力;;伦理;;支配;;国家理由;;官僚制","韦伯在权力与伦理之间的纠结,鲜明地体现了马基雅维里主义""国家理由""学说的双重性。和马基雅维里一样,韦伯看到,随着近代国家的兴起,政治成为一个独立的价值领域,与其他价值领域相冲突,但又不能彻底脱离其他价值领域。因此,他拒绝纯粹信念伦理,主张效果取向的责任伦理。不仅如此,他还直面马基雅维里时代尚未凸显的现代官僚制问题,把政体伦理降格为行政管理的正当性,从而使官僚制与伦理的关系问题走向前台。从这个意义上说,韦伯是一位""新马基雅维里主义者""。韦伯没能也无意彻底解决权力与伦理的冲突,他接受政治的""手段—目的""在伦理上的不一致之非理性现实,但他留下的官僚制与伦理的关系问题早已不只是一个德国问题,更是一个当代政治的普遍问题。今后中国的国家和社会治理研究不仅要从制度层面,还要从观念层面解释中国如何从传统伦理性的""家产官僚制""演变成今天的官僚制。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.001"
"sh183","期刊","在公平与效率之间：对北京市养老资源的空间分析","毕向阳; 李沫","中央民族大学民族学与社会学学院;北京市海淀区北下关街道办事处;","社会","公共设施;;区位理论;;养老机构;;贝叶斯模型","基于网络采集的养老机构数据和第六次全国人口普查数据,以公共设施区位理论为框架,使用空间分析方法,本文对北京市养老资源的分布模式进行了研究。研究发现,在乡镇/街道层面,整体上公办养老资源分布相对均衡,呈现正的空间依赖,民办养老资源则局部呈现负的空间相关性特征。空间回归分析表明,尽管两者布局均受到辖域内服务对象绝对数量这一因素的影响,但民办养老资源分布对老年人口密度这一指标更为敏感。不同类型的养老资源分散与集聚的空间模式,体现了公共设施供给问题上效率与公平原则之间的对比关系,这是行政与市场力量形塑的结果。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.005"
"sh184","期刊","自由心证制度的本土实践 以我国西南地区基层环境侵权案件为分析对象","林浩舟","上海交通大学凯原法学院、中国法与社会研究院;","社会","基层司法;;自由心证;;环境侵权;;法律移植","""以事实为根据,以法律为准绳""是改革开放以来我国司法案件审理的基本原则,不过在实践中法官的审理逻辑更复杂。以我国西南地区的基层环境侵权案件为例,我国的基层法院一方面按照法律程序对环境侵权案件进行审理,另一方面在审判中""坚持服务大局"",因此,法官在""自由心证""的过程中""做文章""是一项不得已的实践策略。自由心证制度起源于17世纪英国的普通法法院,以新教革命之后""良心必须是自己形成的""原则为伦理动机。自由心证原则在当代中国的命运如何,不仅取决于法治的顶层设计是否完善,还取决于中国社会能否实现""生活之道的伦理理性化""。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.006"
"sh186","期刊","通过“合意”建构的三元行动理论：重探韦伯的《关于理解社会学的一些范畴》","蔡博方","台北医学大学人文暨社会科学院、医学人文研究所;","社会","《关于理解社会学的一些范畴》;;《社会学的基本概念》;;合意╱合意行动;;社会关系;;韦伯的行动理论","韦伯的《关于理解社会学的一些范畴》(下文简称《范畴》)对于发展社会行动具有关键作用,却由于诸多因素让位于《社会学的基本概念》。本文从《范畴》内部的论述结构与外部的参照比较出发,进行相关脉络的梳理,以证明该文具有独特的理论内涵,然后指出""合意""在社会行动与社会关系上的双元角色以及通过""合意""所建构的""共同体行动╱合意行动╱社会体行动""三元行动类型。综观之,《范畴》的理论意涵值得我们反思""从行动到秩序""之间的另一种可能性。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.002"
"sh187","期刊","与祖辈同住：当前中国家庭的三代居住安排与青少年的学业表现","张帆; 吴愈晓","南京大学社会学院;","社会","祖辈;;多代居住安排;;学业表现;;家庭社会资本","通过分析具有全国代表性的初中学生样本数据,本研究考察了影响当前中国家庭三代共同居住的决定因素、三代居住安排与青少年学业表现之间的关系及其中间机制。首先,家庭社会经济地位较低、母亲在职或单亲家庭的青少年更可能与祖辈同住。其次,代际居住安排会显著影响青少年的学业表现,控制了其他因素之后,三代共同居住(与祖辈同住)家庭的学生的学业表现要优于两代核心家庭的学生。第三,与祖辈同住的效应受到家庭社会经济地位和家庭结构的调节,来自较低阶层或非双亲家庭的学生从与祖辈同住中获益更多。最后,与祖辈同住在一定程度上通过加强亲子间的家庭社会资本这一机制作用于学生的学业表现。本文表明,在现代社会,家庭亲属网络仍然对个体的地位获得或社会流动具有十分重要的作用。","2020","40","03","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.03.008"
"sh188","期刊","收入差距、不平等感知与公众容忍度","魏钦恭","中国人民大学国家发展与战略研究院;","社会","容忍度;;收入差距;;感知偏差;;情境分割;;中介分析","本文辨析和检验了收入不平等的两种表现形式及其对公众容忍度的影响效应。研究结果显示,客观收入差距对公众容忍度并无直接影响,而感知的收入差距越大,对不平等的厌恶倾向越明显。但客观差距大并不意味着个体感知到的差距大,感知偏差及情境分割效应的存在,区县而非省级、时下而非过往的收入差距状况更易为个体所捕捉和感知,进而对其容忍度产生间接影响,且这种情境传导效应及对客观差距的感知程度在不同群体间有明显差异。这一结果为我们理解过大收入差距与较高容忍度共存的反差现象提供了基于分配结构异质性的观察视角和情境反应在地化的经验解释。","2020","40","02","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.02.007"
"sh189","期刊","生命与伦理：齐美尔生命哲学基础上的个体法则","潘利侠","天津理工大学社会发展学院;","社会","生命;;个体主义;;普遍法则;;个体法则","以其早年对货币经济下的个体处境及两种个体主义的思考为背景,晚年的齐美尔在生命哲学的基础上集中阐述了有关伦理准则的个体法则。西方的主导伦理思想视伦理为普遍法则对个体行动的约束,普遍法则的合法性建立在一种二元对立的、机械的、理性的、目的论的视角之上。个体法则却以作为应该的个体生命为源泉,打破了以康德为代表的西方伦理思想中的各种视角局限,同时回应了齐美尔早年有关货币经济、文化悲剧和个体主义的思考,提供了一种与功利主义、利己主义等不同的个体主义话语。","2020","40","02","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.02.003"
"sh190","期刊","科举、商品化与社会平等：清代广西土司社会的“文明化”","张江华","上海大学社会学院;","社会","科举;;文明化;;广西;;土司社会","本文探讨了清代中央王朝在广西土司地区推行科举以及该地方社会因应这一政策而逐步""文明化""的过程。文章首先描述了广西土司地区依据土地的占有与使用而建构起来的社会结构与身份体系,继而梳理了清初以来中央王朝在该地区推行科举的历史进程,并说明清政府的科举政策如何与地方社会进行互动,进一步导致了土司社会的重构。在此基础上,本文利用地方文书材料,探讨了地方社会群体如何通过商品化手段转变身份,进而追求社会平等与自由的""文明化""过程。","2020","40","02","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.02.001"
"sh191","期刊","党政关系：一个人事制度视角与经验证据","周雪光; 艾云; 葛建华; 顾慧君; 李丁; 李兰; 卢清莲; 赵伟; 朱灵","斯坦福大学社会学系;中央财经大学社会与心理学院;中国人民大学商学院;南京大学计算传播学实验中心;中国人民大学社会学与人口学院;北京工业大学文法学部高等教育研究院;香港城市大学商学院;卡罗莱纳州立大学社会学系;","社会","党政关系;;人事制度;;党政交融度;;党政关联度","党政关系是中国国家治理结构的核心所在。已有文献大多集中在""应然性""研究或官员层次的分析。本文提出一个基于人事制度的研究视角,从官员在党政领域不同职位和机构的任职、流动、兼职等事件和轨迹信息来测量党政机构和职位间的交融程度和关联程度,从不同侧面捕捉党政关系的实际运行状况。本研究提出了党政领域间人事流动的一系列分析概念和维度,如任期期限、职位和机构的知识通用性、交融性、关联性等。我们应用这一视角和相应的概念测量分析一个省份在省市县(区)层次机构主要官员的人事任期和流动信息,及其所折射的党政关系特点。","2020","40","02","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.02.005"
"sh192","期刊","古典学的人类学相关性：还原并反思地引申一种主张","王铭铭","北京大学社会学系/社会学人类学研究所;云南民族大学云南省民族研究所;","社会","人类学;;古典学;;文明关联;;人文与科学;;中国学","近代人类学的奠基者曾高度重视借鉴古典学的研究成果。20世纪初,学科理念发生巨变。此后数十年间,古典学者继续借鉴人类学思想,而现代新人类学中重视古典学的学者却越来越少。20世纪60年代初,克拉克洪在其所著《论人类学与古典学的关系》一书中对这一变化表示喜忧参半。他乐见人类学思想渗入古典学,担忧人类学因减少汲取古典学的养分而丢失其本来的品质。克拉克洪指出,人类学的根基是人文与科学,此二者均为古希腊人的发明,现代新人类学要保持其品格,便有必要重返古希腊。鉴于克氏主张的重要性,本文力图对之加以还原,并在此基础上进行反思。本文认为,克拉克洪有规避西学人类学的神学关联及过度渲染古希腊特殊性的倾向,更存在以""文化""概念""消化""文野关联的问题。要扭转这类倾向,克服这类问题,应有选择地丰富古典旧人类学有关""中间环节""的看法。","2020","40","02","https://link.cnki.net/doi/10.15992/j.cnki.31-1123/c.2020.02.002"
